|name        |time                   |ra        |dec      |error_radius|lle_bbbd_sig|lle_t90 |tl100      |like_best_ts|arr_flag|bii     |distance_to_closest|ext_emission_max_ene|ext_emission_max_ene_p|ext_emission_max_ene_t|ext_emission_n|gbm_cat_fluence|gbm_cat_fluence_error|gbm_cat_name|gbm_cat_t05|gbm_cat_t90|gbm_cat_t90_error|gbm_cat_t95|gcn_name  |irfs            |lat_bpl_chi2|lat_bpl_f0  |lat_bpl_f0_error|lat_bpl_index1|lat_bpl_index1_error|lat_bpl_index2|lat_bpl_index2_error|lat_bpl_timebreak|lat_bpl_timebreak_error|lat_f0      |lat_f0_error|lat_spl_chi2|lat_spl_index1|lat_spl_index1_error|late_index  |late_index_error|lii     |like_best_eiso_rf|like_best_eiso_rf_error|like_best_fluence|like_best_fluence_error|like_best_flux|like_best_flux_ene|like_best_flux_ene_error|like_best_flux_error|like_best_grbindex|like_best_grbindex_error|like_best_t0|like_best_t1|like_ext_eiso_rf|like_ext_eiso_rf_error|like_ext_fluence|like_ext_fluence_error|like_ext_flux|like_ext_flux_ene|like_ext_flux_ene_error|like_ext_flux_error|like_ext_grbindex|like_ext_grbindex_error|like_ext_t0|like_ext_t1|like_ext_ts|like_gbm_eiso_rf|like_gbm_eiso_rf_error|like_gbm_fluence|like_gbm_fluence_error|like_gbm_flux|like_gbm_flux_ene|like_gbm_flux_ene_error|like_gbm_flux_error|like_gbm_grbindex|like_gbm_grbindex_error|like_gbm_t0|like_gbm_t1|like_gbm_ts |like_lat_eiso_rf|like_lat_eiso_rf_error|like_lat_fluence|like_lat_fluence_error|like_lat_flux|like_lat_flux_ene|like_lat_flux_ene_error|like_lat_flux_error|like_lat_grbindex|like_lat_grbindex_error|like_lat_t0|like_lat_t1|like_lat_ts|lle_bbbd_sig_detected|lle_t05   |lle_t95   |luminosity_distance|redshift|su_tsinput |theta   |tl0        |tl0_lower  |tl1        |tl100_error|tl1_upper  |trigger_met    |zenith  |
+------------+-----------------------+----------+---------+------------+------------+--------+-----------+------------+--------+--------+-------------------+--------------------+----------------------+----------------------+--------------+---------------+---------------------+------------+-----------+-----------+-----------------+-----------+----------+----------------+------------+------------+----------------+--------------+--------------------+--------------+--------------------+-----------------+-----------------------+------------+------------+------------+--------------+--------------------+------------+----------------+--------+-----------------+-----------------------+-----------------+-----------------------+--------------+------------------+------------------------+--------------------+------------------+------------------------+------------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+---------------------+----------+----------+-------------------+--------+-----------+--------+-----------+-----------+-----------+-----------+-----------+---------------+--------+
|GRB150902733|2015-09-02 17:35:39.002|14 19 48.0|-69 22 48|      0.1800|     21.0000| 9.59500|  405.17999| 2.11541e+02|       1| -7.8370|             4.3400|            11000.00|                  1.00|              97.49000|         40.00|    8.31920e-05|          5.19990e-08|GRB150902733|      3.840|     13.568|          0.36200|     17.408|GRB150902A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-2.63983e+00| 4.26841e-01| 1.52598e-03|   1.04581e+00|         1.84886e-01| 1.04581e+00|     1.84886e-01|310.6147|      0.00000e+00|            0.00000e+00|      5.75640e-06|            1.66461e-06|   2.40948e-05|       1.42070e-08|             4.10831e-09|         4.10334e-06|      -2.31830e+00|             1.83440e-01|     3.49000|   408.67001|     0.00000e+00|           0.00000e+00|     5.54793e-06|           2.39983e-06|  1.47468e-05|      1.41796e-08|            6.13356e-09|        3.25204e-06|     -2.05958e+00|            1.95606e-01|   17.40800|  408.67001|1.15378e+02|     0.00000e+00|           0.00000e+00|     1.54035e-06|           4.83332e-07|  3.66060e-04|      1.13528e-07|            3.56229e-08|        8.30101e-05|     -3.06450e+00|            4.13168e-01|    3.84000|   17.40800| 1.60385e+02|     0.00000e+00|           0.00000e+00|     5.75640e-06|           1.66461e-06|  2.40948e-05|      1.42070e-08|            4.10831e-09|        4.10334e-06|     -2.31830e+00|            1.83440e-01|    3.49000|  408.67001|2.11541e+02|                    1|   3.01600|  12.61100|                   |        |1.40000e+02| 37.2673|    3.49000|    3.02000|  408.67001|    1.74500|  411.69000|462908143.36000| 87.0941|
|GRB210520797|2021-05-20 19:07:01.998|08 13 48.0|-69 13 12|      0.8700|      0.0000| 0.00000|    6.33000| 1.25185e+02|       0|-18.3775|             5.1300|              450.00|                  1.00|               1.43000|         12.00|    2.84510e-06|          4.11240e-08|GRB210520797|      0.256|     56.065|          3.08300|     56.321|GRB210520A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|282.4468|      0.00000e+00|            0.00000e+00|      8.79141e-07|            3.39580e-07|   1.85159e-04|       6.62503e-08|             2.55901e-08|         5.04375e-05|      -2.80367e+00|             4.57779e-01|     0.00000|    13.27000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     1.07376e-06|           4.47788e-07|  4.69537e-05|      1.91521e-08|            7.98694e-09|        1.24653e-05|     -2.63258e+00|            4.00581e-01|    0.25600|   56.32100| 1.07449e+02|     0.00000e+00|           0.00000e+00|     7.88020e-07|           3.40539e-07|  3.32368e-04|      1.24490e-07|            5.37976e-08|        9.72459e-05|     -2.73829e+00|            4.74827e-01|    1.34000|    7.67000|1.24195e+02|                    0|   0.00000|   0.00000|                   |        |7.80000e+01| 20.6789|    1.34000|    1.32000|    7.67000|    0.47500|    8.60000|643230427.94000| 66.9909|
|GRB180703876|2018-07-03 21:01:39.999|00 26 14.4|-67 06 00|      0.3300|     18.0000| 7.11700| 1610.12000| 5.39861e+01|       0|-49.8421|             3.6400|              930.00|                  1.00|              40.46000|         13.00|    1.62510e-05|          4.28880e-08|GRB180703876|      1.536|     20.736|          1.55700|     22.272|GRB180703A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-3.39151e+00| 4.21608e-01| 1.23573e-03|   8.48722e-01|         1.50344e-01| 8.48722e-01|     1.50344e-01|306.7281|      0.00000e+00|            0.00000e+00|      4.22703e-06|            1.48125e-06|   2.37722e-06|       1.05676e-09|             3.70312e-10|         6.55757e-07|      -2.54230e+00|             3.12455e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     2.29532e-06|           1.02519e-06|  2.67016e-06|      1.44207e-09|            6.44088e-10|        8.72420e-07|     -2.37903e+00|            3.28479e-01|   22.27200| 1613.95996|4.30627e+01|     0.00000e+00|           0.00000e+00|     3.02648e-07|           2.01403e-07|  5.44033e-05|      1.45953e-08|            9.71274e-09|        2.93517e-05|     -3.47663e+00|            1.12956e+00|    1.53600|   22.27200| 2.38281e+01|     0.00000e+00|           0.00000e+00|     2.38420e-06|           9.25704e-07|  3.10009e-06|      1.48076e-09|            5.74929e-10|        9.26452e-07|     -2.47646e+00|            3.21009e-01|    3.84000| 1613.95996|4.71115e+01|                    1|   0.93200|   8.04900|                   |        |5.40000e+01| 44.0473|    3.84000|    3.51000| 1613.95996|   81.95000| 1777.53003|552344505.49000| 93.9954|
|GRB141221897|2014-12-21 21:31:47.997|06 36 28.8|-66 54 00|      0.3300|      0.0000| 0.00000|   36.30000| 4.14874e+01|       0|-26.2441|             0.8200|             5500.00|                  1.00|              58.47000|          3.00|    7.43930e-06|          7.12780e-08|GRB141221897|     -1.280|     32.513|          1.84600|     31.233|GRB141221B|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|277.0513|      0.00000e+00|            0.00000e+00|      1.72190e-06|            1.68241e-06|   1.23521e-05|       1.72190e-08|             1.68241e-08|         5.31186e-06|      -1.91123e+00|             3.66240e-01|     0.00000|   100.00000|     0.00000e+00|           0.00000e+00|     3.12880e-06|           3.75291e-06|  2.18834e-05|      1.14873e-07|            1.37787e-07|        1.24409e-05|     -1.48945e+00|            3.57052e-01|   31.23300|   58.47000|3.98045e+01|     0.00000e+00|           0.00000e+00|     1.22132e-06|           0.00000e+00|  3.39071e-05|      3.75639e-08|            0.00000e+00|        0.00000e+00|     -5.73641e+00|            3.37981e+00|   -1.28000|   31.23300| 7.44950e+00|     0.00000e+00|           0.00000e+00|     2.59588e-06|           3.01257e-06|  2.08470e-05|      7.15119e-08|            8.29910e-08|        1.10124e-05|     -1.61674e+00|            3.60765e-01|   22.17000|   58.47000|3.94949e+01|                    0|   0.00000|   0.00000|                   |        |3.10000e+01| 38.7153|   22.17000|   21.05000|   58.47000|    6.74000|   70.83000|440890311.78000| 84.3344|
|GRB090926181|2009-09-26 04:20:26.002|23 34 14.4|-66 22 12|      0.0600|     29.0000|15.56500| 4417.31982| 4.50885e+03|       1|-48.9762|             6.6300|            19000.00|                  1.00|              24.83000|        410.00|    1.46570e-04|          3.40760e-07|GRB090926181|      2.176|     13.760|          0.28600|     15.936|GRB090926A|P8_TRANSIENT020E| 2.53692e-03|-4.12846e+00|     4.95077e-01|   1.76531e+00|         1.67640e-01|   1.10328e+00|         1.70890e-01|      2.02710e+00|            3.03097e-01|-1.10224e+00| 1.33882e-01| 3.10887e-03|   1.39290e+00|         7.78062e-02| 1.10328e+00|     1.70890e-01|314.5760|      7.57306e+53|            4.04862e+52|      6.16420e-05|            6.57052e-06|   9.45061e-04|       6.16420e-07|             6.57052e-08|         4.97193e-05|      -2.25547e+00|             6.01500e-02|     0.00000|   100.00000|     6.03619e+53|           5.20945e+52|     1.16862e-04|           2.33693e-05|  1.62997e-05|      2.65379e-08|            5.30687e-09|        1.44122e-06|     -1.85572e+00|            6.96330e-02|   15.93600| 4419.52979|7.07039e+02|     5.27809e+53|           3.89899e+52|     2.85647e-05|           3.02783e-06|  4.54511e-03|      2.07592e-06|            2.20046e-07|        2.89619e-04|     -2.51658e+00|            8.81928e-02|    2.17600|   15.93600| 3.80601e+03|     1.48814e+54|           8.07148e+52|     1.50587e-04|           1.72421e-05|  4.20774e-05|      3.40900e-08|            3.90330e-09|        2.30020e-06|     -2.13899e+00|            5.48401e-02|    2.21000| 4419.52979|2.65232e+03|                    1|   1.14900|  16.71400|        5.21917e+28| 2.10600|3.20000e+03| 48.0314|    2.21000|    2.15000| 4419.52979|   49.71500| 4518.89990|275631628.99000| 80.4453|
|GRB180113418|2018-01-13 10:02:04.998|11 38 31.2|-64 44 24|      1.0000|     40.0000|23.69300|    0.00000| 0.00000e+00|       1| -2.9613|            -1.0000|             -670.00|               -670.00|            -666.00000|          0.00|    1.63110e-04|          5.76290e-08|GRB180113418|      5.376|     24.576|          0.36200|     29.952|GRB180113C|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|295.2503|      0.00000e+00|            0.00000e+00|      0.00000e+00|            0.00000e+00|   0.00000e+00|       0.00000e+00|             0.00000e+00|         0.00000e+00|       0.00000e+00|             0.00000e+00|     0.00000|     0.00000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|                    1|   5.84800|  29.54100|                   |        |0.00000e+00| 62.6429| -666.00000|    0.00000| -666.00000| -666.00000|-1332.00000|537530530.40700|108.8888|
|GRB170127067|2017-01-27 01:35:47.000|22 35 55.2|-63 58 12|      0.5200|      0.0000| 0.00000| 2224.23999| 3.59158e+01|       1|-47.2212|             6.6800|              510.00|                  1.00|            2889.00000|         10.00|    5.58680e-06|          5.31910e-08|GRB170127067|      0.000|      0.128|          0.04500|      0.128|GRB170127C|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|324.0439|      0.00000e+00|            0.00000e+00|      8.94369e-07|            3.34002e-07|   1.21421e-06|       4.02101e-10|             1.50165e-10|         3.86321e-07|      -2.93226e+00|             5.00394e-01|   664.76001|  2889.00000|     0.00000e+00|           0.00000e+00|     1.03526e-06|           3.54033e-07|  1.18773e-06|      3.58363e-10|            1.22551e-10|        3.82946e-07|     -3.12808e+00|            5.49061e-01|    0.12800| 2889.00000|3.29698e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     8.94369e-07|           3.34002e-07|  1.21421e-06|      4.02101e-10|            1.50165e-10|        3.86321e-07|     -2.93226e+00|            5.00394e-01|  664.76001| 2889.00000|3.59158e+01|                    0|   0.00000|   0.00000|                   |        |2.80000e+01|142.2202|  664.76001|  599.40002| 2889.00000|   45.69000| 2915.02002|507173752.79000| 92.2346|
|GRB200803149|2020-08-03 03:34:25.997|20 45 09.6|-63 04 48|      0.4600|      0.0000| 0.00000|  212.48000| 3.68221e+01|       0|-36.7561|             2.1600|              650.00|                  1.00|             217.67000|          7.00|    3.08930e-05|          3.35850e-08|GRB200803149|      2.304|    118.274|          1.14500|    120.578|GRB200803A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|332.7296|      0.00000e+00|            0.00000e+00|      1.94470e-06|            9.72278e-07|   6.89035e-06|       3.32541e-09|             1.66258e-09|         2.29276e-06|      -2.46758e+00|             3.91614e-01|     0.00000|   584.79999|     0.00000e+00|           0.00000e+00|     1.43134e-06|           1.42877e-06|  9.60267e-06|      1.21401e-08|            1.21183e-08|        4.41353e-06|     -1.94784e+00|            3.80337e-01|  120.57800|  238.48000|2.70265e+01|     0.00000e+00|           0.00000e+00|     1.68478e-06|           0.00000e+00|  1.28580e-05|      1.42447e-08|            0.00000e+00|        0.00000e+00|     -2.58658e+00|            1.00734e+00|    2.30400|  120.57800| 3.90962e+00|     0.00000e+00|           0.00000e+00|     1.57983e-06|           1.36110e-06|  7.12115e-06|      7.43519e-09|            6.40577e-09|        3.01412e-06|     -2.02428e+00|            3.60117e-01|   26.00000|  238.48000|2.89420e+01|                    0|   0.00000|   0.00000|                   |        |4.60000e+01| 38.7929|   26.00000|   17.89000|  238.48000|    8.25500|  246.88000|618118471.57000| 77.9284|
|GRB150403913|2015-04-03 21:54:09.996|20 47 00.0|-62 27 36|      0.2300|     17.0000| 4.10700|  571.02002| 4.90164e+01|       1|-37.0942|             1.9300|             5400.00|                  1.00|             631.76001|          5.00|    5.47070e-05|          5.52990e-08|GRB150403913|      3.328|     22.272|          0.81000|     25.600|GRB150403A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|333.4309|      3.23821e+52|            9.80550e+51|      5.24100e-06|            3.14032e-06|   1.02219e-06|       1.31025e-09|             7.85079e-10|         3.26189e-07|      -1.94258e+00|             2.42754e-01|     0.00000|  4000.00000|     1.44257e+52|           6.22136e+51|     4.06317e-06|           3.54206e-06|  1.81222e-06|      4.30001e-09|            3.74853e-09|        8.43840e-07|     -1.73078e+00|            3.08344e-01|   25.60000|  970.52002|3.61566e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     1.06540e+52|           4.44084e+51|     3.25423e-06|           2.78339e-06|  2.19430e-06|      5.69898e-09|            4.87442e-09|        9.72044e-07|     -1.70227e+00|            2.87556e-01|  399.50000|  970.52002|3.83587e+01|                    1|   9.97000|  14.07700|        5.07966e+28| 2.06000|4.60000e+01| 55.3440|  399.50000|  368.35999|  970.52002|  184.95000| 1309.28003|449790853.96000|105.1180|
|GRB081006604|2008-10-06 14:29:33.996|09 00 00.0|-61 57 00|      0.3800|      0.0000| 0.00000|   61.49000| 1.11606e+02|       0|-10.3568|             4.1100|              800.00|                  0.99|              12.08000|         12.00|    8.33290e-07|          1.87100e-08|GRB081006604|     -0.256|      6.400|          0.92300|      6.144|GRB81006.0|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|279.0552|      0.00000e+00|            0.00000e+00|      2.08700e-06|            1.37658e-06|   3.33584e-05|       3.39404e-08|             2.23871e-08|         9.59503e-06|      -2.03518e+00|             2.74466e-01|     0.78000|    62.27000|     0.00000e+00|           0.00000e+00|     1.30290e-06|           1.35223e-06|  1.56957e-05|      2.32138e-08|            2.40928e-08|        6.92987e-06|     -1.88972e+00|            3.70824e-01|    6.14400|   62.27000|3.63543e+01|     0.00000e+00|           0.00000e+00|     9.55542e-07|           7.25420e-07|  2.06785e-04|      1.49303e-07|            1.13347e-07|        7.40586e-05|     -2.19819e+00|            3.91004e-01|   -0.25600|    6.14400| 9.72460e+01|     0.00000e+00|           0.00000e+00|     2.08700e-06|           1.37658e-06|  3.33584e-05|      3.39404e-08|            2.23871e-08|        9.59503e-06|     -2.03518e+00|            2.74466e-01|    0.78000|   62.27000|1.11606e+02|                    0|   0.00000|   0.00000|                   |        |9.70000e+01| 10.7724|    0.78000|    0.69000|   62.27000|   18.52500|   99.23000|244996175.17000| 40.2945|
|GRB150514774|2015-05-14 18:35:04.998|04 59 40.8|-60 51 36|      0.1500|      0.0000| 0.00000|  155.12000| 3.93016e+01|       0|-36.9648|             0.9700|             6200.00|                  1.00|             442.44000|          2.00|    4.73560e-06|          4.84770e-08|GRB150514774|      0.003|     10.813|          1.07200|     10.816|GRB150514A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|270.3568|      6.04534e+50|            4.56152e+50|      6.55851e-06|            7.02799e-06|   1.75322e-06|       4.22803e-08|             4.53068e-08|         1.25102e-06|      -9.83762e-01|             3.74576e-01|   442.44000|   597.56000|     8.09871e+50|           6.12458e+50|     5.49365e-06|           6.39671e-06|  6.02024e-07|      9.36294e-09|            1.09021e-08|        4.61983e-07|     -1.14904e+00|            4.39978e-01|   10.81600|  597.56000|3.08492e+01|     6.92122e+50|           0.00000e+00|     1.05574e-06|           0.00000e+00|  8.81311e-05|      9.76360e-08|            0.00000e+00|        0.00000e+00|     -2.94699e+00|            1.75746e+00|    0.00300|   10.81600| 6.92697e+00|     6.04534e+50|           4.56152e+50|     6.55851e-06|           7.02799e-06|  1.75322e-06|      4.22803e-08|            4.53068e-08|        1.25102e-06|     -9.83762e-01|            3.74576e-01|  442.44000|  597.56000|3.93016e+01|                    0|   0.00000|   0.00000|        1.59128e+28| 0.80700|3.10000e+01| 39.2329|  442.44000|  287.32001|  597.56000|  155.12000|  752.67999|453321308.35000| 59.1018|
|GRB100225115|2010-02-25 02:45:30.997|20 47 43.2|-60 30 36|      0.3400|     10.0000| 6.99200| 1005.82001| 4.65630e+01|       0|-37.5737|             2.8300|             3000.00|                  1.00|              64.85000|          8.00|    5.85480e-06|          8.18130e-08|GRB100225115|     -0.256|     12.992|          1.92500|     12.736|GRB100225A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|335.8106|      0.00000e+00|            0.00000e+00|      5.94045e-07|            2.47756e-07|   1.81642e-04|       4.57239e-08|             1.90699e-08|         7.13622e-05|      -3.74213e+00|             9.71586e-01|    -0.25600|    12.73600|     0.00000e+00|           0.00000e+00|     2.10452e-06|           2.09658e-06|  1.26742e-06|      2.10514e-09|            2.09721e-09|        6.59389e-07|     -1.84878e+00|            3.82785e-01|   12.73600| 1012.44000|2.68751e+01|     0.00000e+00|           0.00000e+00|     5.94045e-07|           2.47756e-07|  1.81642e-04|      4.57239e-08|            1.90699e-08|        7.13622e-05|     -3.74213e+00|            9.71586e-01|   -0.25600|   12.73600| 4.65630e+01|     0.00000e+00|           0.00000e+00|     1.66409e-06|           1.12560e-06|  2.20804e-06|      1.65446e-09|            1.11908e-09|        9.01780e-07|     -2.17854e+00|            3.81092e-01|    6.62000| 1012.44000|3.17801e+01|                    1|   2.74800|   9.74000|                   |        |4.70000e+01| 56.9620|    6.62000|    6.47000| 1012.44000|   17.66500| 1047.62000|288758733.15000| 83.6871|
|GRB200219317|2020-02-19 07:36:49.000|22 51 31.2|-60 12 00|      0.2900|      7.3000| 0.21300|    1.00000| 3.03474e+01|       0|-51.1517|             4.8900|             1900.00|                  1.00|               1.33000|          2.00|    1.58480e-06|          4.00370e-08|GRB200219317|     -0.064|      1.152|          1.03200|      1.088|GRB200219A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|326.2541|      0.00000e+00|            0.00000e+00|      1.68856e-06|            2.76744e-06|   7.89479e-05|       3.27876e-07|             5.37367e-07|         5.65638e-05|      -1.55926e+00|             4.72360e-01|     0.00000|     5.15000|     0.00000e+00|           0.00000e+00|     2.63492e-06|           4.66167e-06|  1.50844e-04|      2.12151e-06|            3.75336e-06|        1.51807e-04|     -1.18344e+00|            5.30713e-01|    1.08800|    2.33000|2.46015e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|                    1|   0.06100|   0.27400|                   |        |2.90000e+01| 47.8789|    1.33000|    1.32000|    2.33000|    0.50500|    3.33000|603790614.10000| 90.4604|
|GRB140528837|2014-05-28 20:05:22.001|18 42 21.6|-59 27 36|      0.3600|      0.0000| 0.00000| 1296.77002| 3.58742e+01|       1|-22.0131|             2.7600|             4600.00|                  1.00|            1377.90002|          3.00|    2.15460e-05|          4.81750e-08|GRB140528837|      1.024|     13.568|          0.57200|     14.592|GRB140528A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|336.1390|      0.00000e+00|            0.00000e+00|      4.62249e-06|            2.54268e-06|   1.37084e-06|       1.15562e-09|             6.35670e-10|         4.71733e-07|      -2.11975e+00|             2.86494e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     2.80441e-06|           1.89235e-06|  1.83289e-06|      2.05706e-09|            1.38806e-09|        7.06923e-07|     -1.99459e+00|            3.00034e-01|   14.59200| 1377.90002|3.39549e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     2.81058e-06|           1.89391e-06|  1.91321e-06|      2.16737e-09|            1.46048e-09|        7.33264e-07|     -1.99082e+00|            2.97936e-01|   81.13000| 1377.90002|3.43184e+01|                    0|   0.00000|   0.00000|                   |        |3.10000e+01| 46.2232|   81.13000|   24.77000| 1377.90002|  313.43500| 1948.41003|423000325.75000| 66.3106|
