#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## alpha: "alpha" in the cutoff power-law model (equation below).
## alpha_low: The lower limit of "alpha" (90% confidence region).
## alpha_hi: The upper limit of "alpha" (90% confidence region).
## norm: The normalization factor in the cutoff power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## Epeak: "Epeak" in the cutoff power-law model (equation below).
## Epeak_low: The lower limit of "Epeak" (90% confidence region).
## Epeak_hi: The upper limit of "Epeak" (90% confidence region).
## norm: The normalization factor in the cutoff power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## norm_low: The lower limit of "norm" (90% confidence region). 
## norm_hi: The upper limit of "norm" (90% confidence region).
## chi2: chi^2 from the fitting, reported by XSPEC.
## reduced_chi2: reduced chi^2 reported by XSPEC.
## null_prob: The null probability of the model, reported by XSPEC.
## enrom: The normalization energy in the cutoff power-law model (eaution below). "enorm" is set to 50 keV in all analyses.
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## Note -- Cutoff power-law (CPL) equation: f = norm*((E/enorm)^{alpha})*(exp(-E(2+alpha)/Epeak))
#####################################################################################
#####################################################################################
GRB210112A   |   1016881    | -9.845940e-01 | -1.190810e+00 | -7.730050e-01 | 2.224880e-01 | 1.953630e-01 | 2.496100e-01 | 6.11 | 8 | 0.76375 | 6.34e-01 | 50.0000 | 0.02 | 69.820000 | 69.840000 |  
GRB210104B   |   1015919    | -1.656340e+00 | -2.404810e+00 | -9.618350e-01 | 3.661340e-02 | 1.882410e-02 | 5.341960e-02 | 8.42 | 8 | 1.0525 | 3.93e-01 | 50.0000 | 0.02 | 12.336000 | 12.356000 |  
GRB210104A   |   1015873    | -6.264420e-01 | -8.449560e-01 | -3.932620e-01 | 2.027200e-01 | 1.766140e-01 | 2.286120e-01 | 8.09 | 8 | 1.01125 | 4.25e-01 | 50.0000 | 0.02 | 28.672200 | 28.692200 |  
GRB210102C   |   1015728    | -1.658590e+00 | -2.161390e+00 | -1.176770e+00 | 4.907540e-02 | 3.340510e-02 | 6.402130e-02 | 2.13 | 8 | 0.26625 | 9.77e-01 | 50.0000 | 0.02 | 66.992000 | 67.012000 |  
GRB201229A   |   1015088    | -3.132960e+00 | -4.108160e+00 | -2.268230e+00 | 2.123430e-02 | 7.872860e-03 | 3.551140e-02 | 4.76 | 8 | 0.595 | 7.83e-01 | 50.0000 | 0.02 | 1.144000 | 1.164000 |  
GRB201223A   |   1014316    | -9.980330e-01 | -2.162680e+00 | 7.003600e-01 | 2.961000e-02 | 0.000000e+00 | 4.552990e-02 | 15.67 | 8 | 1.95875 | 4.73e-02 | 50.0000 | 0.02 | -0.024000 | -0.004000 |  
GRB201221D   |   1014037    | -1.478880e+00 | -1.747280e+00 | -1.214460e+00 | 3.739800e-01 | 3.052150e-01 | 4.423260e-01 | 5.11 | 8 | 0.63875 | 7.46e-01 | 50.0000 | 0.02 | 0.016000 | 0.036000 |  
GRB201221A   |   1013852    | -2.227690e+00 | -3.151250e+00 | -1.475800e+00 | 2.629390e-02 | 1.079970e-02 | 4.102380e-02 | 9.70 | 8 | 1.2125 | 2.87e-01 | 50.0000 | 0.02 | 6.884000 | 6.904000 |  
GRB201216C   |   1013243    | -1.563770e+00 | -1.911920e+00 | -1.234260e+00 | 3.425410e-01 | 2.583470e-01 | 4.251880e-01 | 15.06 | 8 | 1.8825 | 5.81e-02 | 50.0000 | 0.02 | 19.620000 | 19.640000 |  
GRB201209A   |   1011980    | -7.174410e-01 | -1.273690e+00 | -1.021560e-01 | 2.347930e-01 | 1.453900e-01 | 3.199640e-01 | 9.62 | 8 | 1.2025 | 2.93e-01 | 50.0000 | 0.02 | 7.100000 | 7.120000 |  
GRB201203A   |   1010946    | -1.413840e+00 | -2.300390e+00 | -5.931220e-01 | 2.088810e-02 | 1.073900e-02 | 3.011300e-02 | 4.79 | 8 | 0.59875 | 7.80e-01 | 50.0000 | 0.02 | 6.944000 | 6.964000 |  
GRB201128A   |   1009679    | -1.548200e+00 | -2.670570e+00 | -9.252880e-02 | 1.478030e-02 | 0.000000e+00 | 2.332860e-02 | 8.55 | 8 | 1.06875 | 3.81e-01 | 50.0000 | 0.02 | 4.332000 | 4.352000 |  
GRB201105A   |   1004239    | -7.106350e-01 | -9.595470e-01 | -4.539520e-01 | 1.554920e-01 | 1.303910e-01 | 1.805280e-01 | 7.73 | 8 | 0.96625 | 4.60e-01 | 50.0000 | 0.02 | 1.304000 | 1.324000 |  
GRB201104B   |   1004168    | -9.682650e-01 | -1.562680e+00 | -3.288680e-01 | 6.661620e-02 | 4.685470e-02 | 8.626070e-02 | 8.51 | 8 | 1.06375 | 3.85e-01 | 50.0000 | 0.02 | 0.292000 | 0.312000 |  
GRB201029A   |   1003002    | -1.859090e+00 | -2.644620e+00 | -1.193800e+00 | 1.408930e-02 | 7.293920e-03 | 2.034010e-02 | 4.61 | 8 | 0.57625 | 7.98e-01 | 50.0000 | 0.02 | 296.064000 | 296.084000 |  
GRB201027A   |   1002158    | -3.218540e+00 | -5.349060e+00 | -1.884330e+00 | 8.181030e-03 | 0.000000e+00 | 2.164920e-02 | 9.27 | 8 | 1.15875 | 3.20e-01 | 50.0000 | 0.02 | -2.328000 | -2.308000 |  
GRB201026A   |   1002103    | -1.341030e+00 | -1.878210e+00 | -7.897600e-01 | 4.085370e-02 | 2.577440e-02 | 5.583440e-02 | 3.43 | 8 | 0.42875 | 9.04e-01 | 50.0000 | 0.02 | 0.060000 | 0.080000 |  
GRB201024A   |   1001514    | -9.886810e-01 | -1.649810e+00 | -1.756460e-01 | 7.831330e-02 | 4.423230e-02 | 1.109290e-01 | 1.32 | 8 | 0.165 | 9.95e-01 | 50.0000 | 0.02 | 1.464000 | 1.484000 |  
GRB201021C   |   1001130    | -1.415530e+00 | -2.241790e+00 | -4.791140e-01 | 2.846690e-02 | 1.713700e-02 | 3.874650e-02 | 6.75 | 8 | 0.84375 | 5.64e-01 | 50.0000 | 0.02 | 6.924000 | 6.944000 |  
GRB201020A   |   1000926    | -2.339260e+00 | N/A | N/A | 1.986540e-02 | N/A | N/A | 16.48 | 8 | 2.06 | 3.60e-02 | 50.0000 | 0.02 | 16.548000 | 16.568000 |  
GRB201017A   |   1000613    | -1.291950e+00 | -2.359750e+00 | 4.984260e-01 | 2.438390e-02 | 0.000000e+00 | 4.198360e-02 | 10.59 | 8 | 1.32375 | 2.26e-01 | 50.0000 | 0.02 | 2.396000 | 2.416000 |  
GRB201015A   |   1000452    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB201014A   |   1000255    | -7.574410e-01 | -1.372020e+00 | -0.000000e+00 | 1.623610e-02 | 0.000000e+00 | 1.132400e-04 | 8.15 | 8 | 1.01875 | 4.19e-01 | 50.0000 | 0.02 | 63.948000 | 63.968000 |  
GRB201013A   |    999948    | -4.472600e-01 | -6.614380e-01 | -2.161850e-01 | 2.779810e-01 | 2.364950e-01 | 3.188910e-01 | 10.39 | 8 | 1.29875 | 2.39e-01 | 50.0000 | 0.02 | 0.528000 | 0.548000 |  
GRB201006A   |    998907    | -1.608810e+00 | -2.140560e+00 | -9.176590e-01 | 2.849930e-02 | 1.236010e-02 | 4.416220e-02 | 14.42 | 8 | 1.8025 | 7.14e-02 | 50.0000 | 0.02 | 0.248000 | 0.268000 |  
GRB201001A   |    998344    | -1.782460e+00 | -4.637600e+00 | -7.699270e-01 | 1.124820e-02 | 0.000000e+00 | 2.370390e-02 | 11.10 | 8 | 1.3875 | 1.96e-01 | 50.0000 | 0.02 | 9.852000 | 9.872000 |  
GRB200925B   |    997453    | -2.183130e+00 | -4.022350e+00 | -1.133310e+00 | 2.876770e-02 | 0.000000e+00 | 5.058840e-02 | 13.58 | 8 | 1.6975 | 9.34e-02 | 50.0000 | 0.02 | 4.932000 | 4.952000 |  
GRB200922A   |    997024    | -1.016100e+00 | N/A | N/A | 1.137660e-01 | N/A | N/A | 20.67 | 8 | 2.58375 | 8.09e-03 | 50.0000 | 0.02 | 0.084000 | 0.104000 |  
GRB200919A   |    996503    | -1.414380e+00 | -2.289630e+00 | -3.992020e-01 | 3.418930e-02 | 1.799880e-02 | 4.869650e-02 | 8.69 | 8 | 1.08625 | 3.69e-01 | 50.0000 | 0.02 | 7.844000 | 7.864000 |  
GRB200917A   |    996184    | -1.824850e+00 | -0.000000e+00 | -4.160040e-01 | 1.287210e-02 | 0.000000e+00 | 2.278690e-02 | 10.79 | 8 | 1.34875 | 2.14e-01 | 50.0000 | 0.02 | 3.052000 | 3.072000 |  
GRB200909B   |    995288    | -1.875230e+00 | -2.561070e+00 | -1.030810e+00 | 2.244880e-02 | 1.189340e-02 | 3.298180e-02 | 10.26 | 8 | 1.2825 | 2.47e-01 | 50.0000 | 0.02 | -0.720000 | -0.700000 |  
GRB200907B   |    995004    | 2.300530e-01 | -5.719650e-01 | -0.000000e+00 | 2.578120e-02 | 0.000000e+00 | 4.137730e-02 | 9.85 | 8 | 1.23125 | 2.76e-01 | 50.0000 | 0.02 | 0.044000 | 0.064000 |  
GRB200906A   |    994856    | -1.821790e+00 | -2.323290e+00 | -1.375670e+00 | 2.899250e-02 | 1.868520e-02 | 3.887240e-02 | 4.67 | 8 | 0.58375 | 7.92e-01 | 50.0000 | 0.02 | 51.268000 | 51.288000 |  
GRB200903A   |    994389    | -1.212400e+00 | -1.615540e+00 | -7.862220e-01 | 5.061590e-02 | 3.571030e-02 | 6.551540e-02 | 9.11 | 8 | 1.13875 | 3.33e-01 | 50.0000 | 0.02 | -0.512000 | -0.492000 |  
GRB200901B   |    994165    | -1.040950e+00 | -1.767280e+00 | -1.329970e-01 | 2.085980e-02 | 1.240040e-02 | 2.925990e-02 | 6.78 | 8 | 0.8475 | 5.61e-01 | 50.0000 | 0.02 | 32.148000 | 32.168000 |  
GRB200901A   |    994143    | -1.367110e+00 | -1.964470e+00 | -7.758340e-01 | 1.230190e-01 | 8.201610e-02 | 1.619460e-01 | 1.49 | 8 | 0.18625 | 9.93e-01 | 50.0000 | 0.02 | 0.416000 | 0.436000 |  
GRB200829A   |    993768    | -2.932570e-01 | -4.343690e-01 | -1.440870e-01 | 8.528920e-01 | 7.668760e-01 | 9.373150e-01 | 13.59 | 8 | 1.69875 | 9.31e-02 | 50.0000 | 0.02 | -59.964000 | -59.944000 |  
GRB200819A   |    992099    | -3.006210e-01 | -1.448440e+00 | -0.000000e+00 | 1.431960e-02 | 0.000000e+00 | 2.169350e-02 | 8.84 | 8 | 1.105 | 3.56e-01 | 50.0000 | 0.02 | 0.388000 | 0.408000 |  
GRB200809B   |    987745    | 6.690700e-01 | -5.421800e-01 | 2.284010e+00 | 2.725910e-02 | 0.000000e+00 | 5.475410e-02 | 9.19 | 8 | 1.14875 | 3.27e-01 | 50.0000 | 0.02 | 0.064000 | 0.084000 |  
GRB200806A   |    987016    | -5.540340e-01 | -7.916600e-01 | -3.016310e-01 | 1.619280e-01 | 1.361740e-01 | 1.873760e-01 | 9.68 | 8 | 1.21 | 2.88e-01 | 50.0000 | 0.02 | 22.476000 | 22.496000 |  
GRB200729A   |    984929    | -1.346240e+00 | -2.872890e+00 | -2.834070e-01 | 3.749720e-02 | 0.000000e+00 | 5.771290e-02 | 6.39 | 8 | 0.79875 | 6.04e-01 | 50.0000 | 0.02 | 32.476000 | 32.496000 |  
GRB200716C   |    982707    | -4.707420e-01 | -7.006100e-01 | -2.223760e-01 | 2.655630e-01 | 2.226330e-01 | 3.078870e-01 | 10.19 | 8 | 1.27375 | 2.52e-01 | 50.0000 | 0.02 | 0.088000 | 0.108000 |  
GRB200713A   |    982201    | -8.004450e-02 | -1.046120e+00 | -0.000000e+00 | 2.366820e-02 | 0.000000e+00 | 4.087870e-02 | 5.84 | 8 | 0.73 | 6.65e-01 | 50.0000 | 0.02 | 61.276000 | 61.296000 |  
GRB200711A   |    981957    | -6.350760e-01 | N/A | N/A | 4.929970e-02 | N/A | N/A | 16.72 | 8 | 2.09 | 3.31e-02 | 50.0000 | 0.02 | 0.500000 | 0.520000 |  
GRB200701A   |    980421    | -8.844830e-01 | -1.485560e+00 | -1.343180e-01 | 2.296400e-02 | 1.109930e-02 | 3.453120e-02 | 9.99 | 8 | 1.24875 | 2.66e-01 | 50.0000 | 0.02 | 6.524000 | 6.544000 |  
GRB200630A   |    980210    | -1.976490e+00 | -3.552710e+00 | -1.031460e+00 | 1.383400e-02 | 2.009100e-03 | 2.634160e-02 | 11.71 | 8 | 1.46375 | 1.65e-01 | 50.0000 | 0.02 | 0.652000 | 0.672000 |  
GRB200612A   |    977310    | -1.510500e+00 | -2.418970e+00 | -6.338990e-01 | 1.835760e-02 | 6.882970e-03 | 2.937510e-02 | 11.21 | 8 | 1.40125 | 1.90e-01 | 50.0000 | 0.02 | 431.984000 | 432.004000 |  
GRB200608A   |    976692    | -1.164720e+00 | -1.988370e+00 | -1.607730e-01 | 2.638050e-02 | 1.441630e-02 | 3.832250e-02 | 7.81 | 8 | 0.97625 | 4.52e-01 | 50.0000 | 0.02 | 86.656000 | 86.676000 |  
GRB200529A   |    974942    | -3.098530e+00 | -4.649640e+00 | -2.118360e+00 | 1.175310e-02 | 0.000000e+00 | 2.629520e-02 | 9.16 | 8 | 1.145 | 3.29e-01 | 50.0000 | 0.02 | 22.016000 | 22.036000 |  
GRB200528A   |    974827    | -1.620180e+00 | -1.855440e+00 | -1.396160e+00 | 1.481040e-01 | 1.242460e-01 | 1.714830e-01 | 11.21 | 8 | 1.40125 | 1.90e-01 | 50.0000 | 0.02 | 34.364000 | 34.384000 |  
GRB200522A   |    973628    | -1.243760e+00 | -1.620220e+00 | -8.790130e-01 | 5.500770e-02 | 4.013680e-02 | 6.975370e-02 | 13.38 | 8 | 1.6725 | 9.94e-02 | 50.0000 | 0.02 | 0.040000 | 0.060000 |  
GRB200519A   |    973140    | -9.801390e-01 | -1.177210e+00 | -7.801230e-01 | 1.991750e-01 | 1.765200e-01 | 2.218230e-01 | 12.72 | 8 | 1.59 | 1.22e-01 | 50.0000 | 0.02 | 23.904000 | 23.924000 |  
GRB200512A   |    971846    | -1.324720e+00 | -2.064150e+00 | -3.389360e-01 | 1.294730e-02 | 6.468890e-03 | 1.936180e-02 | 9.15 | 8 | 1.14375 | 3.30e-01 | 50.0000 | 0.02 | 4.372000 | 4.392000 |  
GRB200509A   |    970886    | -2.111640e+00 | -2.723460e+00 | -1.581290e+00 | 2.753790e-02 | 1.461110e-02 | 4.015910e-02 | 9.79 | 8 | 1.22375 | 2.80e-01 | 50.0000 | 0.02 | 10.144000 | 10.164000 |  
GRB200425A   |    967774    | -1.124010e+00 | -2.238030e+00 | -0.000000e+00 | 2.269810e-02 | 1.100840e-02 | 3.279120e-02 | 15.59 | 8 | 1.94875 | 4.87e-02 | 50.0000 | 0.02 | 1.508000 | 1.528000 |  
GRB200416A   |    966554    | -1.707760e+00 | -2.369560e+00 | -1.099800e+00 | 6.160200e-02 | 3.456070e-02 | 8.764040e-02 | 6.37 | 8 | 0.79625 | 6.05e-01 | 50.0000 | 0.02 | 0.548000 | 0.568000 |  
GRB200411A   |    965784    | -5.120170e-01 | -8.673140e-01 | -1.178890e-01 | 7.894100e-02 | 6.173620e-02 | 9.575630e-02 | 3.29 | 8 | 0.41125 | 9.15e-01 | 50.0000 | 0.02 | 0.024000 | 0.044000 |  
GRB200410A   |    965638    | -2.999490e+00 | -4.441070e+00 | -2.184110e+00 | 1.974450e-02 | 4.539220e-03 | 3.684700e-02 | 7.79 | 8 | 0.97375 | 4.55e-01 | 50.0000 | 0.02 | 1.424000 | 1.444000 |  
GRB200409A   |    965484    | -1.659380e+00 | -2.425870e+00 | -1.056100e+00 | 2.088170e-02 | 9.314820e-03 | 3.190040e-02 | 10.45 | 8 | 1.30625 | 2.35e-01 | 50.0000 | 0.02 | 5.000000 | 5.020000 |  
GRB200324A   |    963260    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |
GRB200306C   |    960102    | 6.294200e-01 | N/A | N/A | 8.072850e-03 | N/A | N/A | 17.04 | 8 | 2.13 | 2.97e-02 | 50.0000 | 0.02 | 11.608000 | 11.628000 |  
GRB200306A   |    959917    | -1.710850e+00 | -2.039240e+00 | -1.413030e+00 | 7.394320e-02 | 5.734000e-02 | 8.997240e-02 | 4.18 | 8 | 0.5225 | 8.40e-01 | 50.0000 | 0.02 | 22.552000 | 22.572000 |  
GRB200303A   |    959431    | -1.800100e+00 | -2.394850e+00 | -1.324050e+00 | 5.481830e-02 | 3.490710e-02 | 7.290560e-02 | 6.63 | 8 | 0.82875 | 5.77e-01 | 50.0000 | 0.02 | 3.376000 | 3.396000 |  
GRB200228B   |    958733    | -2.504040e+00 | -5.199670e+00 | -1.269520e+00 | 2.237450e-02 | 0.000000e+00 | 4.784220e-02 | 7.68 | 8 | 0.96 | 4.65e-01 | 50.0000 | 0.02 | 6.904000 | 6.924000 |  
GRB200227A   |    958592    | -1.080820e+00 | N/A | N/A | 6.898500e-02 | N/A | N/A | 17.64 | 8 | 2.205 | 2.41e-02 | 50.0000 | 0.02 | 9.016000 | 9.036000 |  
GRB200224A   |    958141    | -1.500000e+00 | -0.000000e+00 | -3.509100e+00 | 0.000000e+00 | 0.000000e+00 | 2.465670e-03 | 14.82 | 8 | 1.8525 | 6.27e-02 | 50.0000 | 0.02 | 1.412000 | 1.432000 |  
GRB200219A   |    957271    | -4.529690e-01 | -8.950760e-01 | 7.074450e-02 | 5.224290e-02 | 3.581530e-02 | 6.788030e-02 | 4.22 | 8 | 0.5275 | 8.37e-01 | 50.0000 | 0.02 | 0.244000 | 0.264000 |  
GRB200216B   |    956824    | -1.758190e+00 | N/A | N/A | 1.421490e-02 | N/A | N/A | 23.61 | 8 | 2.95125 | 2.67e-03 | 50.0000 | 0.02 | 6.592000 | 6.612000 |  
GRB200215A   |    956639    | -8.515130e-01 | -1.323340e+00 | -3.302690e-01 | 3.998330e-02 | 2.650880e-02 | 5.333250e-02 | 4.86 | 8 | 0.6075 | 7.73e-01 | 50.0000 | 0.02 | 0.004000 | 0.024000 |  
GRB200205B   |    954519    | -1.887220e+00 | -3.047040e+00 | -1.108800e+00 | 2.714000e-02 | 0.000000e+00 | 4.244780e-02 | 8.84 | 8 | 1.105 | 3.56e-01 | 50.0000 | 0.02 | 55.904000 | 55.924000 |  
GRB200131A   |    953689    | -8.606670e-01 | N/A | N/A | 3.874140e-01 | N/A | N/A | 16.25 | 8 | 2.03125 | 3.89e-02 | 50.0000 | 0.02 | 0.256000 | 0.276000 |  
GRB200127A   |    952791    | -1.505370e+00 | -2.695010e+00 | -3.634160e-01 | 2.301230e-02 | 0.000000e+00 | 3.475530e-02 | 3.46 | 8 | 0.4325 | 9.02e-01 | 50.0000 | 0.02 | -175.300000 | -175.280000 |  
GRB200125A   |    952164    | -1.054560e+00 | -1.452740e+00 | -6.439170e-01 | 4.821990e-02 | 3.541980e-02 | 6.098110e-02 | 11.77 | 8 | 1.47125 | 1.62e-01 | 50.0000 | 0.02 | 287.004000 | 287.024000 |  
GRB200122A   |    950330    | -8.719020e-01 | -1.209510e+00 | -5.208670e-01 | 1.222010e-01 | 9.824510e-02 | 1.460240e-01 | 5.76 | 8 | 0.72 | 6.75e-01 | 50.0000 | 0.02 | 10.656000 | 10.676000 |  
GRB200115A   |    949361    | -1.572870e+00 | -2.096620e+00 | -1.135070e+00 | 4.705610e-02 | 2.976860e-02 | 6.365430e-02 | 11.83 | 8 | 1.47875 | 1.59e-01 | 50.0000 | 0.02 | 98.232000 | 98.252000 |  
GRB200109A   |    948361    | -8.231640e-01 | -2.335200e+00 | -0.000000e+00 | 1.636550e-02 | 0.000000e+00 | 2.705410e-02 | 8.96 | 8 | 1.12 | 3.46e-01 | 50.0000 | 0.02 | -14.108000 | -14.088000 |  
GRB200107B   |    948219    | -1.454630e+00 | -2.332230e+00 | -5.074650e-01 | 2.400990e-02 | 0.000000e+00 | 3.628230e-02 | 9.19 | 8 | 1.14875 | 3.26e-01 | 50.0000 | 0.02 | 35.476000 | 35.496000 |  
GRB191228A   |    946476    | -1.513920e+00 | -2.430280e+00 | -6.540850e-01 | 1.664070e-02 | 7.754680e-03 | 2.478780e-02 | 4.25 | 8 | 0.53125 | 8.34e-01 | 50.0000 | 0.02 | 55.492000 | 55.512000 |  
GRB191227A   |    946344    | 6.747130e-02 | -6.613580e-01 | 7.996640e-01 | 1.725190e-01 | 0.000000e+00 | 2.384060e-01 | 14.28 | 8 | 1.785 | 7.48e-02 | 50.0000 | 0.02 | 2.384000 | 2.404000 |  
GRB191221B   |    945521    | -2.907780e-01 | -6.817460e-01 | 2.055020e-01 | 2.865990e-01 | 1.876900e-01 | 3.796600e-01 | 9.82 | 8 | 1.2275 | 2.78e-01 | 50.0000 | 0.02 | 3.164000 | 3.184000 |  
GRB191220A   |    945344    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB191218A   |    944916    | -1.089460e+00 | -1.957880e+00 | -0.000000e+00 | 9.899040e-02 | 2.242950e-04 | 1.537420e-01 | 13.76 | 8 | 1.72 | 8.82e-02 | 50.0000 | 0.02 | 3.016000 | 3.036000 |  
GRB191213A   |    944091    | -2.576730e+00 | -3.863770e+00 | -1.561760e+00 | 1.317880e-02 | 3.311450e-03 | 2.496730e-02 | 13.90 | 8 | 1.7375 | 8.45e-02 | 50.0000 | 0.02 | -0.464000 | -0.444000 |  
GRB191130A   |  03110538005 | -1.724890e+00 | -2.513590e+00 | -9.891750e-01 | 1.664610e-02 | 0.000000e+00 | 2.496960e-02 | N/A | N/A | N/A | 2.261736e-01 | 50.0000 | 0.02 | 7.016000 | 7.036000 |  
GRB191123A   |    939079    | -5.527930e-01 | -1.097430e+00 | 1.292230e-01 | 2.386050e-02 | 1.489440e-02 | 3.226090e-02 | 8.04 | 8 | 1.01 | 4.293507e-01 | 50.0000 | 0.02 | 112.332000 | 112.352000 |  
GRB191122A   |    938899    | -1.527800e+00 | -2.510580e+00 | -2.810970e-01 | 5.082660e-02 | 2.600780e-02 | 7.153260e-02 | 10.70 | 8 | 1.337 | 2.193053e-01 | 50.0000 | 0.02 | 3.280000 | 3.300000 |  
GRB191106A   |    933515    | -1.049710e+00 | -1.636400e+00 | -4.646250e-01 | 2.598260e-02 | 1.623600e-02 | 3.568520e-02 | 6.07 | 8 | 0.759 | 6.388539e-01 | 50.0000 | 0.02 | 1.240000 | 1.260000 |  
GRB191101A   |    932742    | -1.905270e+00 | -3.226960e+00 | -1.020910e+00 | 2.401260e-02 | 0.000000e+00 | 3.879320e-02 | 5.02 | 8 | 0.628 | 7.554106e-01 | 50.0000 | 0.02 | 8.648000 | 8.668000 |  
GRB191031D   |    932608    | -4.948840e-01 | N/A | N/A | 2.184520e-01 | N/A | N/A | 22.70 | 8 | 2.838 | 3.770698e-03 | 50.0000 | 0.02 | 0.000000 | 0.020000 |  
GRB191031C   |    932595    | -3.582030e+00 | -7.634200e+00 | -2.249060e+00 | 9.419360e-03 | 0.000000e+00 | 2.683070e-02 | 15.89 | 8 | 1.986 | 4.396479e-02 | 50.0000 | 0.02 | 4.132000 | 4.152000 |  
GRB191031A   |    932435    | -1.516890e+00 | -2.554970e+00 | -3.113900e-01 | 2.989880e-02 | 1.470760e-02 | 4.374720e-02 | 4.29 | 8 | 0.537 | 8.297743e-01 | 50.0000 | 0.02 | 7.048000 | 7.068000 |  
GRB191029A   |    932058    | -1.770590e+00 | -2.872280e+00 | -7.340880e-01 | 1.994860e-02 | 0.000000e+00 | 3.074540e-02 | 5.22 | 8 | 0.652 | 7.342958e-01 | 50.0000 | 0.02 | 3.896000 | 3.916000 |  
GRB191024A   |    931242    | -2.109970e+00 | -3.120910e+00 | -1.320130e+00 | 2.269860e-02 | 0.000000e+00 | 3.488220e-02 | 8.04 | 8 | 1.00 | 4.297646e-01 | 50.0000 | 0.02 | -0.076000 | -0.056000 |  
GRB191019A   |    930285    | -1.806610e+00 | -2.289460e+00 | -1.393670e+00 | 7.764570e-02 | 5.171240e-02 | 1.021780e-01 | 9.94 | 8 | 1.24 | 2.694487e-01 | 50.0000 | 0.02 | 4.724000 | 4.744000 |  
GRB191017B   |    929981    | -1.331640e+00 | -3.434810e+00 | 3.273780e-01 | 3.503810e-02 | 0.000000e+00 | 5.618300e-02 | 10.41 | 8 | 1.301 | 2.375403e-01 | 50.0000 | 0.02 | 0.392000 | 0.412000 |  
GRB191016A   |    929744    | -2.608130e+00 | -4.800170e+00 | -1.328650e+00 | 1.190690e-02 | 1.084100e-03 | 2.396060e-02 | 12.84 | 8 | 1.605 | 1.174016e-01 | 50.0000 | 0.02 | -1.588000 | -1.568000 |  
GRB191011A   |    928924    | -1.643600e+00 | -2.193070e+00 | -1.115980e+00 | 2.804550e-02 | 1.805680e-02 | 3.744720e-02 | 4.36 | 8 | 0.545 | 8.232461e-01 | 50.0000 | 0.02 | 0.496000 | 0.516000 |  
GRB191004B   |    927839    | -6.090030e-01 | -1.011450e+00 | -1.607590e-01 | 5.523350e-02 | 4.051520e-02 | 6.951660e-02 | 12.33 | 8 | 1.541 | 1.370111e-01 | 50.0000 | 0.02 | 2.956000 | 2.976000 |  
GRB191004A   |    927825    | -1.188540e+00 | -1.574590e+00 | -8.013660e-01 | 1.453890e-01 | 1.077060e-01 | 1.829910e-01 | 5.02 | 8 | 0.627 | 7.559252e-01 | 50.0000 | 0.02 | 0.048000 | 0.068000 |  
GRB191001B   |    927345    | -2.015530e+00 | -3.527670e+00 | -8.940870e-01 | 1.319420e-01 | 0.000000e+00 | 2.168500e-01 | 1.06 | 8 | 0.133 | 9.978385e-01 | 50.0000 | 0.02 | 790.424000 | 790.444000 |  
GRB190926A   |    926515    | -1.360500e+00 | -2.143770e+00 | -5.460250e-01 | 2.530040e-02 | 0.000000e+00 | 3.758230e-02 | 10.10 | 8 | 1.262 | 2.583788e-01 | 50.0000 | 0.02 | 55.664000 | 55.684000 |  
GRB190829A   |    922968    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB190828B   |    922808    | -6.592530e-01 | -1.218650e+00 | -4.159020e-02 | 3.866240e-02 | 2.498560e-02 | 5.214610e-02 | 5.16 | 8 | 0.645 | 7.406467e-01 | 50.0000 | 0.02 | 11.196000 | 11.216000 |  
GRB190824A   |    922107    | -1.138200e+00 | -2.191480e+00 | -0.000000e+00 | 6.929910e-02 | 0.000000e+00 | 1.047950e-01 | 8.73 | 8 | 1.09 | 3.655133e-01 | 50.0000 | 0.02 | 0.884000 | 0.904000 |  
GRB190821A   |    921722    | -1.590700e+00 | -2.201060e+00 | -1.026910e+00 | 3.730210e-02 | 2.373590e-02 | 5.056380e-02 | 9.11 | 8 | 1.14 | 3.334946e-01 | 50.0000 | 0.02 | 30.112000 | 30.132000 |  
GRB190816A   |    920783    | 2.255480e-01 | -7.362270e-01 | -0.000000e+00 | 2.918260e-02 | 0.000000e+00 | 4.764740e-02 | 4.98 | 8 | 0.622 | 7.601075e-01 | 50.0000 | 0.02 | 156.204000 | 156.224000 |  
